Trx_Rank,Trx_Vlu,Trx_Age,Customer_Age,Category In English,User_Id,Mer_Id,Active_User_Merchant,Active_User_Age,Cluster
1,155.0,449,66,F&B,7255,7,Low,Medium,1
1,226.0,40,40,F&B,7262,7,Low,High,1
1,202.0,71,71,F&B,7265,7,Low,Medium,1
1,177.3,35,35,F&B,7275,7,Low,High,1
1,130.0,413,413,F&B,7295,7,Low,Very Low,1
1,270.4,287,102,F&B,7312,7,Low,Medium,1
2,246.3,285,102,F&B,7312,7,Low,Medium,1
3,306.0,102,102,F&B,7312,7,Low,Medium,1
1,284.0,102,102,F&B,7325,7,Low,Medium,1
1,172.0,461,461,F&B,7327,7,Low,Very Low,1
1,90.0,344,344,F&B,7334,7,Low,Low,1
1,170.0,384,384,F&B,7355,7,Low,Very Low,1
1,182.0,6,6,F&B,7360,7,Low,High,1
1,230.0,183,183,F&B,7445,7,Low,Low,1
1,187.0,13,13,F&B,7450,7,Low,High,1
1,200.0,21,21,F&B,7458,7,Low,High,1
1,76.7,289,289,F&B,7471,7,Low,Low,1
1,102.0,19,19,F&B,7476,7,Low,High,1
1,320.0,265,265,F&B,7495,7,Low,Low,1
1,210.0,17,17,F&B,7496,7,Low,High,1
1,310.0,35,35,F&B,7503,7,Low,High,1
1,140.0,346,346,F&B,7526,7,Low,Low,1
1,364.0,374,374,F&B,7552,7,Low,Very Low,1
1,125.5,305,19,F&B,7563,7,Low,High,1
2,164.0,171,19,F&B,7563,7,Low,High,1
3,92.0,19,19,F&B,7563,7,Low,High,1
1,168.0,383,383,F&B,7571,7,Low,Very Low,1
1,157.9,452,452,F&B,7579,7,Low,Very Low,1
1,176.0,6,6,F&B,7581,7,Low,High,1
1,194.0,81,81,F&B,7597,7,Low,Medium,1
1,212.0,192,192,F&B,7617,7,Low,Low,1
1,246.0,5,5,F&B,7622,7,Low,High,1
1,208.3,363,252,F&B,7648,7,Low,Low,1
1,106.0,45,45,F&B,7660,7,Low,High,1
1,328.0,28,28,F&B,7665,7,Low,High,1
1,92.0,429,195,F&B,7674,7,Low,Low,1
1,110.0,176,176,F&B,7706,7,Low,Medium,1
1,172.0,285,285,F&B,7735,7,Low,Low,1
1,610.9,189,44,F&B,7739,7,Low,High,2
2,248.0,44,44,F&B,7739,7,Low,High,1
1,160.0,355,355,F&B,7750,7,Low,Low,1
1,95.0,27,27,F&B,7773,7,Low,High,1
1,176.0,300,300,F&B,7806,7,Low,Low,1
1,160.0,440,440,F&B,7823,7,Low,Very Low,1
1,83.0,382,382,F&B,7851,7,Low,Very Low,1
1,164.0,265,265,F&B,7861,7,Low,Low,1
1,304.0,202,202,F&B,7892,7,Low,Low,1
1,206.0,34,34,F&B,7899,7,Low,High,1
1,24.0,340,203,F&B,7903,7,Low,Low,1
2,30.0,203,203,F&B,7903,7,Low,Low,1
1,122.0,250,250,F&B,7910,7,Low,Low,1
1,177.6,357,357,F&B,7915,7,Low,Low,1
1,316.1,382,309,F&B,7923,7,Low,Low,1
1,100.0,487,487,F&B,7941,7,Low,Very Low,1
1,280.0,125,125,F&B,7942,7,Low,Medium,1
1,56.0,258,258,F&B,7944,7,Low,Low,1
1,252.0,102,102,F&B,7954,7,Low,Medium,1
1,165.9,177,177,F&B,7956,7,Low,Medium,1
1,326.6,278,278,F&B,7996,7,Low,Low,1
1,130.0,315,315,F&B,8018,7,Low,Low,1
1,166.0,444,263,F&B,8032,7,Low,Low,1
2,88.0,263,263,F&B,8032,7,Low,Low,1
1,182.0,436,436,F&B,8046,7,Low,Very Low,1
1,103.0,342,342,F&B,8056,7,Low,Low,1
1,220.0,86,86,F&B,8063,7,Low,Medium,1
1,110.9,469,61,F&B,8069,7,Low,Medium,1
2,98.0,61,61,F&B,8069,7,Low,Medium,1
1,146.0,306,71,F&B,8070,7,Low,Medium,1
2,42.0,228,71,F&B,8070,7,Low,Medium,1
3,34.0,193,71,F&B,8070,7,Low,Medium,1
1,90.0,274,61,F&B,8073,7,Low,Medium,1
2,114.0,61,61,F&B,8073,7,Low,Medium,1
1,212.0,302,302,F&B,8084,7,Low,Low,1
1,180.0,30,30,F&B,8087,7,Low,High,1
1,139.8,91,91,F&B,8088,7,Low,Medium,1
1,120.0,1,1,F&B,8091,7,Low,High,1
1,192.0,367,367,F&B,8093,7,Low,Very Low,1
1,77.9,133,133,F&B,8095,7,Low,Medium,1
1,1280.6,333,41,F&B,8110,7,Low,High,2
1,229.0,376,41,F&B,8117,7,Low,High,1
1,120.0,138,138,F&B,8140,7,Low,Medium,1
1,230.2,388,20,F&B,8154,7,Low,High,1
1,192.0,189,189,F&B,8157,7,Low,Low,1
1,141.1,342,26,F&B,8162,7,Low,High,1
1,90.0,355,355,F&B,8174,7,Low,Low,1
1,85.0,260,260,F&B,8196,7,Low,Low,1
1,174.0,20,20,F&B,8205,7,Low,High,1
1,200.0,4,4,F&B,8220,7,Low,High,1
1,150.0,58,58,F&B,8290,7,Low,High,1
1,116.0,543,543,F&B,8293,7,Low,Very Low,1
1,264.0,229,229,F&B,8336,7,Low,Low,1
1,147.5,258,258,F&B,8341,7,Low,Low,1
1,71.2,336,115,F&B,8351,7,Low,Medium,1
1,118.1,450,61,F&B,8378,7,Low,Medium,1
2,140.0,61,61,F&B,8378,7,Low,Medium,1
1,219.0,20,20,F&B,8380,7,Low,High,1
1,136.0,276,276,F&B,8402,7,Low,Low,1
1,234.0,235,235,F&B,8403,7,Low,Low,1
1,129.0,413,413,F&B,8407,7,Low,Very Low,1
1,276.0,106,106,F&B,8428,7,Low,Medium,1
1,304.0,224,224,F&B,8435,7,Low,Low,1
1,48.0,207,207,F&B,8447,7,Low,Low,1
1,120.0,216,216,F&B,8471,7,Low,Low,1
1,230.0,245,245,F&B,8509,7,Low,Low,1
1,172.9,146,146,F&B,8519,7,Low,Medium,1
1,192.0,40,40,F&B,8545,7,Low,High,1
1,188.0,109,109,F&B,8569,7,Low,Medium,1
1,200.0,182,182,F&B,8617,7,Low,Low,1
1,104.0,355,355,F&B,8644,7,Low,Low,1
1,280.0,195,195,F&B,8655,7,Low,Low,1
1,102.0,301,301,F&B,8669,7,Low,Low,1
1,173.0,394,394,F&B,8687,7,Low,Very Low,1
1,175.0,258,72,F&B,8690,7,Low,Medium,1
2,787.8,100,72,F&B,8690,7,Low,Medium,2
3,80.0,72,72,F&B,8690,7,Low,Medium,1
1,240.1,308,168,F&B,8706,7,Low,Medium,1
1,120.0,384,384,F&B,8711,7,Low,Very Low,1
1,88.5,47,18,F&B,8716,7,Low,High,1
2,50.0,18,18,F&B,8716,7,Low,High,1
1,175.0,251,251,F&B,8721,7,Low,Low,1
1,135.0,13,13,F&B,8743,7,Low,High,1
1,278.0,79,47,F&B,8751,7,Low,High,1
2,250.0,78,47,F&B,8751,7,Low,High,1
3,302.0,47,47,F&B,8751,7,Low,High,1
1,106.0,356,356,F&B,8760,7,Low,Low,1
1,122.0,129,129,F&B,8772,7,Low,Medium,1
1,178.0,409,409,F&B,8788,7,Low,Very Low,1
1,160.0,233,233,F&B,8793,7,Low,Low,1
1,95.0,34,34,F&B,8807,7,Low,High,1
1,150.0,35,35,F&B,8815,7,Low,High,1
1,272.0,344,19,F&B,8831,7,Low,High,1
2,139.5,19,19,F&B,8831,7,Low,High,1
1,198.0,371,52,F&B,8838,7,Low,High,1
2,89.9,259,52,F&B,8838,7,Low,High,1
1,108.0,306,306,F&B,8864,7,Low,Low,1
1,190.0,244,244,F&B,8881,7,Low,Low,1
1,200.0,174,174,F&B,8883,7,Low,Medium,1
1,208.0,369,369,F&B,8885,7,Low,Very Low,1
1,114.0,328,328,F&B,8887,7,Low,Low,1
1,112.0,320,320,F&B,8888,7,Low,Low,1
1,206.0,286,87,F&B,8932,7,Low,Medium,1
2,128.0,87,87,F&B,8932,7,Low,Medium,1
1,259.0,260,260,F&B,8934,7,Low,Low,1
1,190.7,334,334,F&B,8937,7,Low,Low,1
1,172.0,208,208,F&B,8953,7,Low,Low,1
1,116.0,261,261,F&B,8959,7,Low,Low,1
1,307.1,91,91,F&B,8962,7,Low,Medium,1
1,154.0,337,337,F&B,8973,7,Low,Low,1
1,152.0,343,343,F&B,8981,7,Low,Low,1
1,128.0,293,293,F&B,8990,7,Low,Low,1
1,294.0,55,55,F&B,8992,7,Low,High,1
1,250.0,85,85,F&B,9009,7,Low,Medium,1
2,160.0,85,85,F&B,9009,7,Low,Medium,1
1,200.0,219,219,F&B,9010,7,Low,Low,1
1,142.8,274,274,F&B,9017,7,Low,Low,1
1,159.0,371,138,F&B,9019,7,Low,Medium,1
1,64.0,41,41,F&B,9021,7,Low,High,1
1,128.5,369,369,F&B,9029,7,Low,Very Low,1
1,200.0,189,189,F&B,9046,7,Low,Low,1
1,149.5,10,10,F&B,9048,7,Low,High,1
1,142.0,58,58,F&B,9062,7,Low,High,1
1,202.9,377,377,F&B,9064,7,Low,Very Low,1
1,146.0,272,272,F&B,9066,7,Low,Low,1
1,304.0,292,292,F&B,9072,7,Low,Low,1
1,134.0,206,206,F&B,9077,7,Low,Low,1
1,162.8,122,122,F&B,9081,7,Low,Medium,1
1,200.0,93,93,F&B,9122,7,Low,Medium,1
1,180.0,450,450,F&B,9129,7,Low,Very Low,1
1,138.0,376,376,F&B,9155,7,Low,Very Low,1
1,76.5,314,314,F&B,9164,7,Low,Low,1
1,332.0,4,4,F&B,9176,7,Low,High,1
1,56.0,494,494,F&B,9182,7,Low,Very Low,1
1,266.0,103,103,F&B,9228,7,Low,Medium,1
1,240.0,44,44,F&B,9229,7,Low,High,1
1,138.0,355,112,F&B,9234,7,Low,Medium,1
1,171.8,330,330,F&B,9252,7,Low,Low,1
1,224.0,20,20,F&B,9277,7,Low,High,1
1,126.0,363,363,F&B,9293,7,Low,Low,1
1,146.0,26,26,F&B,9294,7,Low,High,1
1,498.0,412,34,F&B,9301,7,Low,High,1
1,108.0,45,45,F&B,9304,7,Low,High,1
1,206.0,29,29,F&B,9328,7,Low,High,1
1,600.0,11,11,F&B,9334,7,Low,High,2
1,94.0,335,335,F&B,9357,7,Low,Low,1
1,132.0,365,117,F&B,9374,7,Low,Medium,1
1,80.2,308,308,F&B,9375,7,Low,Low,1
1,138.0,170,170,F&B,9376,7,Low,Medium,1
1,100.0,293,293,F&B,9377,7,Low,Low,1
1,600.0,405,34,F&B,9378,7,Low,High,2
2,486.0,311,34,F&B,9378,7,Low,High,1
3,290.2,270,34,F&B,9378,7,Low,High,1
4,451.0,184,34,F&B,9378,7,Medium,High,1
5,81.0,176,34,F&B,9378,7,Medium,High,1
6,458.0,112,34,F&B,9378,7,Medium,High,1
7,303.9,60,34,F&B,9378,7,Medium,High,1
8,180.0,34,34,F&B,9378,7,High,High,1
1,110.0,128,128,F&B,9380,7,Low,Medium,1
1,320.0,369,304,F&B,9395,7,Low,Low,1
1,294.0,96,96,F&B,9399,7,Low,Medium,1
1,510.0,234,234,F&B,9402,7,Low,Low,1
1,204.5,304,304,F&B,9411,7,Low,Low,1
1,994.4,287,287,F&B,9422,7,Low,Low,2
1,200.0,4,4,F&B,9437,7,Low,High,1
1,78.0,306,46,F&B,9440,7,Low,High,1
2,94.1,46,46,F&B,9440,7,Low,High,1
1,318.0,328,328,F&B,9444,7,Low,Low,1
1,185.2,267,5,F&B,9466,7,Low,High,1
1,152.0,154,154,F&B,9478,7,Low,Medium,1
1,273.0,41,41,F&B,9497,7,Low,High,1
1,248.0,308,308,F&B,9503,7,Low,Low,1
1,160.0,322,322,F&B,9511,7,Low,Low,1
1,153.5,386,386,F&B,9513,7,Low,Very Low,1
1,179.0,29,29,F&B,9537,7,Low,High,1
1,210.0,115,115,F&B,9538,7,Low,Medium,1
1,200.0,11,11,F&B,9569,7,Low,High,1
1,184.0,305,305,F&B,9576,7,Low,Low,1
1,44.0,527,527,F&B,9578,7,Low,Very Low,1
1,112.0,451,13,F&B,9592,7,Low,High,1
2,41.0,269,13,F&B,9592,7,Low,High,1
1,90.0,440,12,F&B,9604,7,Low,High,1
2,90.0,327,12,F&B,9604,7,Low,High,1
3,30.0,306,12,F&B,9604,7,Low,High,1
4,30.0,264,12,F&B,9604,7,Medium,High,1
5,45.0,34,12,F&B,9604,7,Medium,High,1
1,170.0,273,273,F&B,9610,7,Low,Low,1
1,225.0,655,57,F&B,9616,7,Low,High,1
1,144.0,284,131,F&B,9620,7,Low,Medium,1
2,46.0,131,131,F&B,9620,7,Low,Medium,1
1,151.0,340,20,F&B,9630,7,Low,High,1
1,298.6,336,7,F&B,9634,7,Low,High,1
2,230.0,7,7,F&B,9634,7,Low,High,1
1,362.0,53,53,F&B,9635,7,Low,High,1
1,140.0,311,311,F&B,9636,7,Low,Low,1
1,236.0,6,6,F&B,9646,7,Low,High,1
1,168.0,248,248,F&B,9664,7,Low,Low,1
1,157.1,296,296,F&B,9678,7,Low,Low,1
1,74.0,181,173,F&B,9681,7,Low,Medium,1
1,131.0,6,6,F&B,9684,7,Low,High,1
1,109.1,294,294,F&B,9687,7,Low,Low,1
1,15.8,682,682,F&B,9693,7,Low,Very Low,1
1,122.6,353,151,F&B,9694,7,Low,Medium,1
2,56.0,151,151,F&B,9694,7,Low,Medium,1
1,84.6,11,11,F&B,9736,7,Low,High,1
1,178.0,211,211,F&B,9766,7,Low,Low,1
1,165.1,330,330,F&B,9776,7,Low,Low,1
1,96.0,267,267,F&B,9792,7,Low,Low,1
1,154.0,226,226,F&B,9793,7,Low,Low,1
1,70.0,189,189,F&B,9817,7,Low,Low,1
1,180.0,120,120,F&B,9821,7,Low,Medium,1
1,108.0,308,308,F&B,9829,7,Low,Low,1
1,157.0,282,282,F&B,9836,7,Low,Low,1
1,470.0,60,60,F&B,9839,7,Low,High,1
1,146.0,301,301,F&B,9856,7,Low,Low,1
1,115.0,216,216,F&B,9864,7,Low,Low,1
1,98.0,346,126,F&B,9877,7,Low,Medium,1
2,74.0,126,126,F&B,9877,7,Low,Medium,1
1,228.1,270,266,F&B,9883,7,Low,Low,1
1,95.6,371,371,F&B,9885,7,Low,Very Low,1
1,226.0,6,6,F&B,9915,7,Low,High,1
1,100.0,192,192,F&B,9920,7,Low,Low,1
1,292.0,203,34,F&B,9924,7,Low,High,1
2,109.0,34,34,F&B,9924,7,Low,High,1
1,177.0,269,269,F&B,9932,7,Low,Low,1
1,376.0,288,15,F&B,9946,7,Low,High,1
2,354.0,167,15,F&B,9946,7,Low,High,1
3,130.0,162,15,F&B,9946,7,Low,High,1
4,260.0,15,15,F&B,9946,7,Medium,High,1
1,250.0,76,76,F&B,9968,7,Low,Medium,1
1,140.0,149,149,F&B,9981,7,Low,Medium,1
1,190.0,204,72,F&B,9983,7,Low,Medium,1
1,414.0,34,27,F&B,10000,7,Low,High,1
1,338.5,241,241,F&B,10015,7,Low,Low,1
1,224.0,242,242,F&B,10029,7,Low,Low,1
1,1305.0,308,130,F&B,10033,7,Low,Medium,2
2,426.0,177,130,F&B,10033,7,Low,Medium,1
3,455.7,173,130,F&B,10033,7,Low,Medium,1
4,200.0,130,130,F&B,10033,7,Medium,Medium,1
1,232.0,171,171,F&B,10042,7,Low,Medium,1
1,128.0,343,343,F&B,10119,7,Low,Low,1
1,100.0,351,51,F&B,10123,7,Low,High,1
2,104.0,51,51,F&B,10123,7,Low,High,1
1,1416.6,392,101,F&B,10162,7,Low,Medium,2
2,38.9,392,101,F&B,10162,7,Low,Medium,1
3,746.2,317,101,F&B,10162,7,Low,Medium,2
4,612.0,195,101,F&B,10162,7,Medium,Medium,2
1,120.0,383,383,F&B,10163,7,Low,Very Low,1
1,173.7,343,343,F&B,10203,7,Low,Low,1
1,540.0,167,167,F&B,10209,7,Low,Medium,1
1,152.5,258,258,F&B,10212,7,Low,Low,1
1,100.0,231,231,F&B,10216,7,Low,Low,1
1,276.3,491,491,F&B,10217,7,Low,Very Low,1
1,194.8,179,179,F&B,10224,7,Low,Medium,1
1,120.0,142,142,F&B,10263,7,Low,Medium,1
1,196.0,265,265,F&B,10266,7,Low,Low,1
1,170.0,347,347,F&B,10271,7,Low,Low,1
1,289.0,126,126,F&B,10279,7,Low,Medium,1
1,179.0,306,20,F&B,10280,7,Low,High,1
1,291.3,56,56,F&B,10316,7,Low,High,1
1,344.0,310,93,F&B,10343,7,Low,Medium,1
2,564.0,93,93,F&B,10343,7,Low,Medium,2
1,190.0,1,1,F&B,10348,7,Low,High,1
1,250.0,289,289,F&B,10363,7,Low,Low,1
1,172.0,339,17,F&B,10384,7,Low,High,1
1,240.0,62,62,F&B,10430,7,Low,Medium,1
1,146.9,350,350,F&B,10431,7,Low,Low,1
1,378.0,91,91,F&B,10434,7,Low,Medium,1
1,166.0,72,72,F&B,10437,7,Low,Medium,1
1,236.0,75,75,F&B,10441,7,Low,Medium,1
1,310.0,34,34,F&B,10450,7,Low,High,1
1,192.0,210,210,F&B,10456,7,Low,Low,1
1,212.0,79,79,F&B,10459,7,Low,Medium,1
1,1238.8,435,20,F&B,10477,7,Low,High,2
2,1081.4,423,20,F&B,10477,7,Low,High,2
3,126.4,423,20,F&B,10477,7,Low,High,1
4,885.0,384,20,F&B,10477,7,Medium,High,2
5,574.0,259,20,F&B,10477,7,Medium,High,2
1,107.5,259,29,F&B,10481,7,Low,High,1
1,190.0,150,150,F&B,10492,7,Low,Medium,1
1,96.0,14,14,F&B,10513,7,Low,High,1
1,268.0,380,380,F&B,10514,7,Low,Very Low,1
1,74.0,384,384,F&B,10522,7,Low,Very Low,1
1,1704.0,46,46,F&B,10530,7,Low,High,3
1,196.0,85,85,F&B,10545,7,Low,Medium,1
1,124.0,539,42,F&B,10546,7,Low,High,1
2,456.0,497,42,F&B,10546,7,Low,High,1
4,231.0,468,42,F&B,10546,7,Medium,High,1
1,434.0,79,79,F&B,10565,7,Low,Medium,1
1,146.8,353,353,F&B,10583,7,Low,Low,1
1,188.0,301,301,F&B,10589,7,Low,Low,1
1,700.0,314,82,F&B,10593,7,Low,Medium,2
2,262.0,249,82,F&B,10593,7,Low,Medium,1
3,236.0,166,82,F&B,10593,7,Low,Medium,1
4,385.9,82,82,F&B,10593,7,Medium,Medium,1
1,725.0,305,92,F&B,10622,7,Low,Medium,2
2,607.0,92,92,F&B,10622,7,Low,Medium,2
1,460.0,393,255,F&B,10624,7,Low,Low,1
2,586.0,393,255,F&B,10624,7,Low,Low,2
1,65.0,305,305,F&B,10628,7,Low,Low,1
1,348.0,366,81,F&B,10630,7,Low,Medium,1
2,309.1,199,81,F&B,10630,7,Low,Medium,1
3,270.0,81,81,F&B,10630,7,Low,Medium,1
1,132.0,139,139,F&B,10636,7,Low,Medium,1
1,150.0,352,13,F&B,10653,7,Low,High,1
1,245.8,80,80,F&B,10654,7,Low,Medium,1
1,88.0,285,285,F&B,10671,7,Low,Low,1
1,206.0,119,119,F&B,10672,7,Low,Medium,1
1,234.0,7,7,F&B,10678,7,Low,High,1
1,222.0,6,6,F&B,10721,7,Low,High,1
1,112.0,343,343,F&B,10732,7,Low,Low,1
1,490.0,555,79,F&B,10739,7,Low,Medium,1
2,572.1,309,79,F&B,10739,7,Low,Medium,2
3,424.0,79,79,F&B,10739,7,Low,Medium,1
1,500.0,343,343,F&B,10742,7,Low,Low,1
2,50.0,343,343,F&B,10742,7,Low,Low,1
1,80.0,538,538,F&B,10743,7,Low,Very Low,1
1,212.0,203,203,F&B,10751,7,Low,Low,1
1,224.0,124,124,F&B,10754,7,Low,Medium,1
1,440.0,12,12,F&B,10762,7,Low,High,1
1,157.0,359,359,F&B,10777,7,Low,Low,1
1,212.0,119,119,F&B,10781,7,Low,Medium,1
1,156.0,313,313,F&B,10787,7,Low,Low,1
1,127.1,272,272,F&B,10793,7,Low,Low,1
1,770.1,61,61,F&B,10824,7,Low,Medium,2
1,118.0,13,13,F&B,10842,7,Low,High,1
1,236.0,41,41,F&B,10843,7,Low,High,1
1,100.0,165,165,F&B,10870,7,Low,Medium,1
1,220.0,178,178,F&B,10878,7,Low,Medium,1
1,191.0,131,131,F&B,10888,7,Low,Medium,1
1,120.0,69,69,F&B,10902,7,Low,Medium,1
1,198.0,2,2,F&B,10911,7,Low,High,1
1,640.0,147,147,F&B,10919,7,Low,Medium,2
1,144.0,351,351,F&B,10933,7,Low,Low,1
1,140.0,261,261,F&B,10944,7,Low,Low,1
1,186.0,184,184,F&B,10951,7,Low,Low,1
1,150.1,262,262,F&B,10968,7,Low,Low,1
1,90.0,289,289,F&B,10983,7,Low,Low,1
1,168.0,302,302,F&B,10995,7,Low,Low,1
1,286.1,34,34,F&B,10996,7,Low,High,1
1,222.0,197,197,F&B,11008,7,Low,Low,1
1,80.3,273,273,F&B,11041,7,Low,Low,1
1,164.0,371,269,F&B,11051,7,Low,Low,1
2,34.0,269,269,F&B,11051,7,Low,Low,1
1,736.0,69,69,F&B,11052,7,Low,Medium,2
1,188.0,56,56,F&B,11061,7,Low,High,1
1,144.0,308,308,F&B,11064,7,Low,Low,1
1,248.0,45,45,F&B,11079,7,Low,High,1
1,210.0,353,353,F&B,11089,7,Low,Low,1
2,210.0,353,353,F&B,11089,7,Low,Low,1
1,120.0,194,194,F&B,11095,7,Low,Low,1
1,146.0,364,364,F&B,11106,7,Low,Low,1
1,707.9,359,170,F&B,11142,7,Low,Medium,2
2,744.0,170,170,F&B,11142,7,Low,Medium,2
1,104.0,375,375,F&B,11145,7,Low,Very Low,1
1,166.0,276,276,F&B,11153,7,Low,Low,1
1,250.0,279,279,F&B,11176,7,Low,Low,1
1,230.0,19,19,F&B,11180,7,Low,High,1
1,101.8,406,33,F&B,11181,7,Low,High,1
1,500.0,344,344,F&B,11182,7,Low,Low,1
1,220.0,104,104,F&B,11202,7,Low,Medium,1
1,1200.0,323,141,F&B,11204,7,Low,Medium,2
2,1414.0,141,141,F&B,11204,7,Low,Medium,2
1,192.0,26,26,F&B,11205,7,Low,High,1
1,406.0,93,93,F&B,11243,7,Low,Medium,1
1,69.5,337,337,F&B,11266,7,Low,Low,1
1,199.8,15,15,F&B,11268,7,Low,High,1
1,556.2,511,406,F&B,11273,7,Low,Very Low,2
2,200.0,406,406,F&B,11273,7,Low,Very Low,1
1,330.0,243,243,F&B,11286,7,Low,Low,1
1,178.0,201,201,F&B,11296,7,Low,Low,1
1,200.0,141,141,F&B,11306,7,Low,Medium,1
1,150.0,121,121,F&B,11313,7,Low,Medium,1
1,126.0,110,110,F&B,11331,7,Low,Medium,1
1,92.0,194,194,F&B,11333,7,Low,Low,1
1,104.0,389,389,F&B,11334,7,Low,Very Low,1
1,245.0,27,27,F&B,11342,7,Low,High,1
1,120.0,294,294,F&B,11363,7,Low,Low,1
1,190.0,222,222,F&B,11365,7,Low,Low,1
1,166.0,302,302,F&B,11367,7,Low,Low,1
1,288.1,94,94,F&B,11381,7,Low,Medium,1
1,432.0,202,202,F&B,11383,7,Low,Low,1
1,384.0,351,116,F&B,11395,7,Low,Medium,1
2,334.0,212,116,F&B,11395,7,Low,Medium,1
3,229.8,116,116,F&B,11395,7,Low,Medium,1
1,230.0,320,61,F&B,11404,7,Low,Medium,1
1,159.0,271,271,F&B,11406,7,Low,Low,1
1,146.0,271,271,F&B,11410,7,Low,Low,1
1,2.0,30,15,F&B,11414,7,Low,High,1
1,139.0,258,258,F&B,11416,7,Low,Low,1
1,180.0,369,222,F&B,11419,7,Low,Low,1
2,78.0,222,222,F&B,11419,7,Low,Low,1
1,210.0,7,7,F&B,11465,7,Low,High,1
1,88.0,366,157,F&B,11472,7,Low,Medium,1
1,164.8,394,263,F&B,11490,7,Low,Low,1
1,250.0,81,81,F&B,11503,7,Low,Medium,1
1,89.7,99,99,F&B,11523,7,Low,Medium,1
1,182.0,98,98,F&B,11536,7,Low,Medium,1
1,232.0,101,101,F&B,11554,7,Low,Medium,1
1,144.0,38,38,F&B,11556,7,Low,High,1
1,98.0,142,142,F&B,11565,7,Low,Medium,1
1,236.0,98,98,F&B,11567,7,Low,Medium,1
2,236.0,98,98,F&B,11567,7,Low,Medium,1
1,134.0,407,407,F&B,11572,7,Low,Very Low,1
1,162.0,343,343,F&B,11592,7,Low,Low,1
1,160.6,355,355,F&B,11594,7,Low,Low,1
1,434.0,86,86,F&B,11603,7,Low,Medium,1
1,272.0,386,386,F&B,11606,7,Low,Very Low,1
1,140.0,370,370,F&B,11613,7,Low,Very Low,1
1,322.0,57,57,F&B,11614,7,Low,High,1
1,125.0,253,253,F&B,11615,7,Low,Low,1
1,244.3,117,117,F&B,11623,7,Low,Medium,1
1,124.0,378,184,F&B,11626,7,Low,Low,1
1,197.0,34,34,F&B,11644,7,Low,High,1
1,208.1,205,72,F&B,11649,7,Low,Medium,1
1,176.0,357,357,F&B,11654,7,Low,Low,1
1,172.0,303,303,F&B,11661,7,Low,Low,1
1,90.0,331,83,F&B,11663,7,Low,Medium,1
1,186.0,268,268,F&B,11665,7,Low,Low,1
1,244.0,16,16,F&B,11668,7,Low,High,1
1,120.0,41,41,F&B,11677,7,Low,High,1
1,166.0,253,253,F&B,11696,7,Low,Low,1
1,164.0,357,7,F&B,11697,7,Low,High,1
2,320.0,7,7,F&B,11697,7,Low,High,1
1,159.2,36,36,F&B,11705,7,Low,High,1
1,141.8,258,258,F&B,11713,7,Low,Low,1
1,142.0,107,107,F&B,11718,7,Low,Medium,1
1,160.0,268,268,F&B,11750,7,Low,Low,1
1,334.0,16,16,F&B,11773,7,Low,High,1
1,77.0,440,166,F&B,11789,7,Low,Medium,1
1,134.0,345,345,F&B,11803,7,Low,Low,1
1,204.0,38,38,F&B,11830,7,Low,High,1
1,318.1,418,266,F&B,11837,7,Low,Low,1
1,117.9,366,366,F&B,11842,7,Low,Very Low,1
1,68.9,422,422,F&B,11846,7,Low,Very Low,1
1,1284.0,352,244,F&B,11861,7,Low,Low,2
1,288.6,70,70,F&B,11874,7,Low,Medium,1
1,236.0,256,256,F&B,11880,7,Low,Low,1
1,146.0,189,189,F&B,11900,7,Low,Low,1
1,69.0,259,259,F&B,11921,7,Low,Low,1
1,142.0,322,322,F&B,11927,7,Low,Low,1
1,182.0,91,91,F&B,11930,7,Low,Medium,1
1,163.0,271,271,F&B,11937,7,Low,Low,1
1,106.0,466,466,F&B,11948,7,Low,Very Low,1
1,209.5,345,345,F&B,11949,7,Low,Low,1
1,50.0,19,19,F&B,11951,7,Low,High,1
1,160.0,302,302,F&B,11956,7,Low,Low,1
1,200.0,26,26,F&B,11957,7,Low,High,1
1,164.0,241,241,F&B,11960,7,Low,Low,1
1,124.0,158,158,F&B,11965,7,Low,Medium,1
1,213.0,233,233,F&B,11981,7,Low,Low,1
1,146.0,280,280,F&B,11983,7,Low,Low,1
1,180.0,352,352,F&B,12005,7,Low,Low,1
1,220.0,39,39,F&B,12006,7,Low,High,1
1,144.4,266,266,F&B,12008,7,Low,Low,1
1,146.0,283,283,F&B,12025,7,Low,Low,1
1,108.0,323,323,F&B,12041,7,Low,Low,1
1,328.0,13,13,F&B,12049,7,Low,High,1
1,90.0,204,204,F&B,12052,7,Low,Low,1
1,494.0,350,350,F&B,12075,7,Low,Low,1
1,134.0,399,399,F&B,12079,7,Low,Very Low,1
1,86.5,303,303,F&B,12098,7,Low,Low,1
1,830.1,322,27,F&B,12119,7,Low,High,2
1,180.0,345,72,F&B,12123,7,Low,Medium,1
1,174.0,42,42,F&B,12133,7,Low,High,1
1,94.0,308,308,F&B,12144,7,Low,Low,1
1,216.0,70,70,F&B,12146,7,Low,Medium,1
1,170.0,220,220,F&B,12151,7,Low,Low,1
1,168.0,204,204,F&B,12196,7,Low,Low,1
1,191.0,41,41,F&B,12202,7,Low,High,1
1,284.0,12,12,F&B,12209,7,Low,High,1
1,94.0,444,444,F&B,12223,7,Low,Very Low,1
1,130.0,379,379,F&B,12228,7,Low,Very Low,1
1,175.0,12,10,F&B,12242,7,Low,High,1
